"","type","tree_index","ntip","Ntype","N"
"2456","estimate, all pooled",355,230,"N_mu_ratio",0.156516442259828
"2457","estimate, all pooled",355,230,"N_both_ratio",0.696199620410593
"2458","estimate, all pooled",356,2204,"N_lambda",2.59917057904979
"2459","estimate, all pooled",356,2204,"N_mu",2.90750134911446
"2460","estimate, all pooled",356,2204,"N_both",13.2820723192791
"2461","estimate, all pooled",356,2204,"N_sum",18.7887442474434
"2462","estimate, all pooled",356,2204,"N_lambda_ratio",0.138336577730758
"2463","estimate, all pooled",356,2204,"N_mu_ratio",0.154746975679872
"2464","estimate, all pooled",356,2204,"N_both_ratio",0.706916446589369
"2465","estimate, all pooled",357,653,"N_lambda",0.000870530517367481
"2466","estimate, all pooled",357,653,"N_mu",0.000508630810661631
"2467","estimate, all pooled",357,653,"N_both",0.00270392905029642
"2468","estimate, all pooled",357,653,"N_sum",0.00408309037832553
"2469","estimate, all pooled",357,653,"N_lambda_ratio",0.213203832564804
"2470","estimate, all pooled",357,653,"N_mu_ratio",0.124570059326049
"2471","estimate, all pooled",357,653,"N_both_ratio",0.662226108109147
"2472","estimate, all pooled",358,310,"N_lambda",0.00168610576641328
"2473","estimate, all pooled",358,310,"N_mu",0.00170483868382724
"2474","estimate, all pooled",358,310,"N_both",0.00751182057103239
"2475","estimate, all pooled",358,310,"N_sum",0.0109027650212729
"2476","estimate, all pooled",358,310,"N_lambda_ratio",0.154649372257719
"2477","estimate, all pooled",358,310,"N_mu_ratio",0.156367552680522
"2478","estimate, all pooled",358,310,"N_both_ratio",0.688983075061759
"2479","estimate, all pooled",359,2845,"N_lambda",3.37893067352981
"2480","estimate, all pooled",359,2845,"N_mu",2.97923850079533
"2481","estimate, all pooled",359,2845,"N_both",13.5092121730924
"2482","estimate, all pooled",359,2845,"N_sum",19.8673813474175
"2483","estimate, all pooled",359,2845,"N_lambda_ratio",0.170074284800952
"2484","estimate, all pooled",359,2845,"N_mu_ratio",0.149956274996583
"2485","estimate, all pooled",359,2845,"N_both_ratio",0.679969440202465
"2486","estimate, all pooled",360,403,"N_lambda",2.78556275171527e-06
"2487","estimate, all pooled",360,403,"N_mu",3.75969617141e-06
"2488","estimate, all pooled",360,403,"N_both",1.74821515162363e-05
"2489","estimate, all pooled",360,403,"N_sum",2.40274104393616e-05
"2490","estimate, all pooled",360,403,"N_lambda_ratio",0.11593270771918
"2491","estimate, all pooled",360,403,"N_mu_ratio",0.156475296449379
"2492","estimate, all pooled",360,403,"N_both_ratio",0.727591995831441
"2493","estimate, all pooled",361,334,"N_lambda",0.00129613795312096
"2494","estimate, all pooled",361,334,"N_mu",0.00136437592980727
"2495","estimate, all pooled",361,334,"N_both",0.00578700529807348
"2496","estimate, all pooled",361,334,"N_sum",0.00844751918100171
"2497","estimate, all pooled",361,334,"N_lambda_ratio",0.153434153311654
"2498","estimate, all pooled",361,334,"N_mu_ratio",0.161512025077815
"2499","estimate, all pooled",361,334,"N_both_ratio",0.685053821610531
"2500","estimate, all pooled",362,194,"N_lambda",0.00609720200561077
"2501","estimate, all pooled",362,194,"N_mu",0.00638539005617609
"2502","estimate, all pooled",362,194,"N_both",0.0283197038620766
"2503","estimate, all pooled",362,194,"N_sum",0.0408022959238634
"2504","estimate, all pooled",362,194,"N_lambda_ratio",0.149432816648065
"2505","estimate, all pooled",362,194,"N_mu_ratio",0.156495851804299
"2506","estimate, all pooled",362,194,"N_both_ratio",0.694071331547636
"2507","estimate, all pooled",363,350,"N_lambda",0.203096339679984
"2508","estimate, all pooled",363,350,"N_mu",0.365313396250746
"2509","estimate, all pooled",363,350,"N_both",1.73915220330301
"2510","estimate, all pooled",363,350,"N_sum",2.30756193923374
"2511","estimate, all pooled",363,350,"N_lambda_ratio",0.0880133860014284
"2512","estimate, all pooled",363,350,"N_mu_ratio",0.158311415195231
"2513","estimate, all pooled",363,350,"N_both_ratio",0.75367519880334
"2514","estimate, all pooled",364,1031,"N_lambda",0.590574536467041
"2515","estimate, all pooled",364,1031,"N_mu",0.481746291600176
"2516","estimate, all pooled",364,1031,"N_both",2.20120715015908
"2517","estimate, all pooled",364,1031,"N_sum",3.2735279782263
"2518","estimate, all pooled",364,1031,"N_lambda_ratio",0.180409191671865
"2519","estimate, all pooled",364,1031,"N_mu_ratio",0.147164250559178
"2520","estimate, all pooled",364,1031,"N_both_ratio",0.672426557768957
"2521","estimate, all pooled",365,293,"N_lambda",0.00170538723137685
"2522","estimate, all pooled",365,293,"N_mu",0.00173946998299003
"2523","estimate, all pooled",365,293,"N_both",0.00758639736674327
"2524","estimate, all pooled",365,293,"N_sum",0.0110312545811102
"2525","estimate, all pooled",365,293,"N_lambda_ratio",0.154595945441885
"2526","estimate, all pooled",365,293,"N_mu_ratio",0.157685598695971
"2527","estimate, all pooled",365,293,"N_both_ratio",0.687718455862144
"2528","estimate, all pooled",366,421,"N_lambda",2.92391140983538e-06
"2529","estimate, all pooled",366,421,"N_mu",3.67319803580571e-06
"2530","estimate, all pooled",366,421,"N_both",1.49422197029169e-05
"2531","estimate, all pooled",366,421,"N_sum",2.1539329148558e-05
"2532","estimate, all pooled",366,421,"N_lambda_ratio",0.135747561573018
"2533","estimate, all pooled",366,421,"N_mu_ratio",0.170534467924765
"2534","estimate, all pooled",366,421,"N_both_ratio",0.693717970502217
"2535","estimate, all pooled",367,1160,"N_lambda",1.62013458248715
"2536","estimate, all pooled",367,1160,"N_mu",1.91481941948407
"2537","estimate, all pooled",367,1160,"N_both",8.58584336224874
"2538","estimate, all pooled",367,1160,"N_sum",12.12079736422
"2539","estimate, all pooled",367,1160,"N_lambda_ratio",0.133665676754048
"2540","estimate, all pooled",367,1160,"N_mu_ratio",0.157978007712309
"2541","estimate, all pooled",367,1160,"N_both_ratio",0.708356315533643
"2542","estimate, all pooled",368,403,"N_lambda",0.641491976342313
"2543","estimate, all pooled",368,403,"N_mu",0.54365132350585
"2544","estimate, all pooled",368,403,"N_both",2.453840860545
"2545","estimate, all pooled",368,403,"N_sum",3.63898416039316
"2546","estimate, all pooled",368,403,"N_lambda_ratio",0.176283256004337
"2547","estimate, all pooled",368,403,"N_mu_ratio",0.149396452290991
"2548","estimate, all pooled",368,403,"N_both_ratio",0.674320291704672
"2549","estimate, all pooled",369,204,"N_lambda",1.08600987317834e-06
"2550","estimate, all pooled",369,204,"N_mu",6.92771537807921e-07
"2551","estimate, all pooled",369,204,"N_both",4.03922147651526e-06
"2552","estimate, all pooled",369,204,"N_sum",5.81800288750152e-06
"2553","estimate, all pooled",369,204,"N_lambda_ratio",0.186663687553568
"2554","estimate, all pooled",369,204,"N_mu_ratio",0.119073770021009
"2555","estimate, all pooled",369,204,"N_both_ratio",0.694262542425424
"2556","estimate, all pooled",370,345,"N_lambda",0.000137087368697633
"2557","estimate, all pooled",370,345,"N_mu",0.00014357084110348
"2558","estimate, all pooled",370,345,"N_both",0.000618109095960985
"2559","estimate, all pooled",370,345,"N_sum",0.000898767305762098
"2560","estimate, all pooled",370,345,"N_lambda_ratio",0.152528210381876
"2561","estimate, all pooled",370,345,"N_mu_ratio",0.159741948981712
"2562","estimate, all pooled",370,345,"N_both_ratio",0.687729840636412
"2563","estimate, all pooled",371,141,"N_lambda",0.00578473978657967
"2564","estimate, all pooled",371,141,"N_mu",0.00427609819566837
"2565","estimate, all pooled",371,141,"N_both",0.0207672924333705
"2566","estimate, all pooled",371,141,"N_sum",0.0308281304156186
"2567","estimate, all pooled",371,141,"N_lambda_ratio",0.187644846073732
"2568","estimate, all pooled",371,141,"N_mu_ratio",0.138707671792577
"2569","estimate, all pooled",371,141,"N_both_ratio",0.673647482133692
"2570","estimate, all pooled",372,89,"N_lambda",0.718842520147646
"2571","estimate, all pooled",372,89,"N_mu",0.670595769776664
"2572","estimate, all pooled",372,89,"N_both",2.96551844585376
"2573","estimate, all pooled",372,89,"N_sum",4.35495673577807
"2574","estimate, all pooled",372,89,"N_lambda_ratio",0.165063068076431
"2575","estimate, all pooled",372,89,"N_mu_ratio",0.15398448491288
"2576","estimate, all pooled",372,89,"N_both_ratio",0.680952447010689
"2577","estimate, all pooled",373,662,"N_lambda",1.22387299865907
"2578","estimate, all pooled",373,662,"N_mu",1.13962068694392
"2579","estimate, all pooled",373,662,"N_both",5.18232210451343
"2580","estimate, all pooled",373,662,"N_sum",7.54581579011642
"2581","estimate, all pooled",373,662,"N_lambda_ratio",0.162192270882376
"2582","estimate, all pooled",373,662,"N_mu_ratio",0.151026836413977
"2583","estimate, all pooled",373,662,"N_both_ratio",0.686780892703647
"2584","estimate, all pooled",374,176,"N_lambda",4.12999992291744
"2585","estimate, all pooled",374,176,"N_mu",4.02589551859247
"2586","estimate, all pooled",374,176,"N_both",18.1813475687307
"2587","estimate, all pooled",374,176,"N_sum",26.3372430102406
"2588","estimate, all pooled",374,176,"N_lambda_ratio",0.156812158406694
"2589","estimate, all pooled",374,176,"N_mu_ratio",0.15285941345596
"2590","estimate, all pooled",374,176,"N_both_ratio",0.690328428137346
